"id","cat","1","pa","name","fg_key","Season","min","mean","prop","raw_rapm","rapm"
493329,"batter",-6.54670957721001e-39,476,"Yuli Gurriel",19198,"2020",-3.23072071838699e-37,2.98878243145456e-37,0.747504072776641,105.904450899574,104.413601094941
500743,"batter",2.07467743230468e-38,296,"Miguel Rojas",7802,"2020",-3.23072071838699e-37,2.98878243145456e-37,0.68990731337877,115.036425048316,110.373739607905
500871,"batter",-2.09487577136305e-38,438,"Eduardo Escobar",6153,"2020",-3.23072071838699e-37,2.98878243145456e-37,0.737416913908791,101.085750152123,100.800650526454
500874,"batter",-3.35391374189744e-38,194,"Jose Martinez",7996,"2020",-3.23072071838699e-37,2.98878243145456e-37,0.638682652467255,96.8732054138906,98.0029705400234
501303,"batter",-4.4656012020399e-38,202,"Ehire Adrianza",8418,"2020",-3.23072071838699e-37,2.98878243145456e-37,0.643581962652023,93.1536725083073,95.5938271159379
501659,"batter",-1.2184747766226e-37,26,"Abraham Almonte",5486,"2020",-3.23072071838699e-37,2.98878243145456e-37,0.395016281013144,67.3266116859864,87.0934796601
501981,"batter",1.29769747109342e-38,214,"Khris Davis",9112,"2020",-3.23072071838699e-37,2.98878243145456e-37,0.650578601561893,112.436771246038,108.091097245193
502054,"batter",3.6075108899205e-38,276,"Tommy Pham",2967,"2020",-3.23072071838699e-37,2.98878243145456e-37,0.681425434105416,120.1650467957,113.740975766516
502110,"batter",-2.28002513193271e-39,470,"J. D. Martinez",6184,"2020",-3.23072071838699e-37,2.98878243145456e-37,0.745966105904861,107.332016988151,105.469436161079
502210,"batter",-1.79168976603884e-38,436,"Josh Reddick",3892,"2020",-3.23072071838699e-37,2.98878243145456e-37,0.736862032257034,102.1001632527,101.547530562456
502273,"batter",-7.0657358092083e-38,86,"Mike Freeman",11241,"2020",-3.23072071838699e-37,2.98878243145456e-37,0.54005143272259,84.4540275297901,91.6043752943972
502481,"batter",-1.09441148405191e-37,134,"Jarrod Dyson",4866,"2020",-3.23072071838699e-37,2.98878243145456e-37,0.593821097747353,71.477576013969,83.0627828781996
502517,"batter",-3.91641906135412e-38,260,"Daniel Murphy",4316,"2020",-3.23072071838699e-37,2.98878243145456e-37,0.674184988734478,94.9911503217007,96.6231087360631
502671,"batter",7.40660250548738e-38,494,"Paul Goldschmidt",9218,"2020",-3.23072071838699e-37,2.98878243145456e-37,0.752004271285148,132.876214981061,124.723054089446
503556,"batter",-2.69696002820585e-39,412,"Marwin Gonzalez",5497,"2020",-3.23072071838699e-37,2.98878243145456e-37,0.729997476624086,107.192517072772,105.250519313699
506702,"batter",-1.73356326168109e-38,164,"Sandy Leon",5273,"2020",-3.23072071838699e-37,2.98878243145456e-37,0.618315094864024,102.294645473105,101.418813933382
514888,"batter",-3.93290509293576e-38,440,"Jose Altuve",5417,"2020",-3.23072071838699e-37,2.98878243145456e-37,0.737969267617152,94.9359906305564,96.2629167144253
514917,"batter",-2.46357709010626e-39,540,"Cesar Hernandez",10556,"2020",-3.23072071838699e-37,2.98878243145456e-37,0.762798834915617,107.270603364917,105.546007775892
516416,"batter",-7.24815785343539e-39,430,"Jean Segura",5933,"2020",-3.23072071838699e-37,2.98878243145456e-37,0.735181985569052,105.669757243441,104.168303387927
516770,"batter",-2.09543493145973e-38,126,"Starlin Castro",4579,"2020",-3.23072071838699e-37,2.98878243145456e-37,0.586357730816425,101.083879289624,100.635541000743
516782,"batter",3.93168650019901e-40,508,"Starling Marte",9241,"2020",-3.23072071838699e-37,2.98878243145456e-37,0.755392475828355,108.226425946735,106.214180263123
518568,"batter",-1.34857489096051e-37,48,"Christian Colon",11145,"2020",-3.23072071838699e-37,2.98878243145456e-37,0.46934994360596,62.9736647143798,82.6216916217588
518586,"batter",-1.05329266692768e-37,14,"Charlie Culberson",3298,"2020",-3.23072071838699e-37,2.98878243145456e-37,0.319963082603485,72.8533475218408,91.3140733907226
518595,"batter",5.32449061475207e-38,386,"Travis d'Arnaud",7739,"2020",-3.23072071838699e-37,2.98878243145456e-37,0.722094235253624,125.909793240814,118.709312335805
518618,"batter",5.50542319729177e-38,150,"Derek Dietrich",10542,"2020",-3.23072071838699e-37,2.98878243145456e-37,0.607496584674267,126.515165450699,116.107872453373
518626,"batter",2.85504046222442e-38,202,"Josh Donaldson",5038,"2020",-3.23072071838699e-37,2.98878243145456e-37,0.643581962652023,117.647398070999,111.357547086235
518692,"batter",1.50875220088115e-37,528,"Freddie Freeman",5361,"2020",-3.23072071838699e-37,2.98878243145456e-37,0.760074193752033,158.575374018161,144.521630180577
518735,"batter",2.07268884161592e-38,416,"Yasmani Grandal",11368,"2020",-3.23072071838699e-37,2.98878243145456e-37,0.731168900512634,115.029771533936,110.989301527424
518792,"batter",5.91617222201764e-38,378,"Jason Heyward",4940,"2020",-3.23072071838699e-37,2.98878243145456e-37,0.719555054922895,127.8894676428,120.068007421485
518934,"batter",4.10179424206353e-38,454,"DJ LeMahieu",9874,"2020",-3.23072071838699e-37,2.98878243145456e-37,0.741766848785527,121.818841822535,116.184493542852
519048,"batter",2.94090978677003e-38,312,"Mitch Moreland",3086,"2020",-3.23072071838699e-37,2.98878243145456e-37,0.696289914869359,117.934703442049,112.487753132872
519058,"batter",1.3217450756647e-38,342,"Mike Moustakas",4892,"2020",-3.23072071838699e-37,2.98878243145456e-37,0.707420793359817,112.517230781393,108.854949330041
519203,"batter",2.52026930398349e-38,494,"Anthony Rizzo",3473,"2020",-3.23072071838699e-37,2.98878243145456e-37,0.752004271285148,116.527305973569,112.428604684961
519222,"batter",-9.01302405577992e-38,272,"Austin Romine",5491,"2020",-3.23072071838699e-37,2.98878243145456e-37,0.679655454797773,77.9387046810007,85.0059202965375
519299,"batter",-2.81496840349748e-38,264,"Eric Sogard",7927,"2020",-3.23072071838699e-37,2.98878243145456e-37,0.67603603887716,98.676432482974,99.1052206586032
519303,"batter",-7.18481747820154e-38,14,"Elliot Soto",NA,"2020",-3.23072071838699e-37,2.98878243145456e-37,0.319963082603485,84.0555988327394,94.8983802522567
519306,"batter",-1.11844437028595e-37,62,"Steven Souza",5667,"2020",-3.23072071838699e-37,2.98878243145456e-37,0.500379671687687,70.6734731130313,85.3256021045585
519317,"batter",1.0461941227446e-37,206,"Giancarlo Stanton",4949,"2020",-3.23072071838699e-37,2.98878243145456e-37,0.645959321749213,143.098901951526,127.840137472744
519346,"batter",-1.66047423061621e-38,278,"Eric Thames",3711,"2020",-3.23072071838699e-37,2.98878243145456e-37,0.682300827289502,102.539189974892,101.732491420514
519390,"batter",-6.53576705549567e-38,162,"Stephen Vogt",5000,"2020",-3.23072071838699e-37,2.98878243145456e-37,0.616827451300752,86.2272203461528,91.5045714287906
520471,"batter",-2.57070641621671e-38,326,"Freddy Galvis",6609,"2020",-3.23072071838699e-37,2.98878243145456e-37,0.701611709633481,99.493695006703,99.6447704880569
521692,"batter",8.5689912758808e-38,312,"Salvador Perez",7304,"2020",-3.23072071838699e-37,2.98878243145456e-37,0.696289914869359,136.765386565316,125.599367881703
523253,"batter",-2.19897892787805e-38,76,"Logan Forsythe",7185,"2020",-3.23072071838699e-37,2.98878243145456e-37,0.52506430002175,100.737437222351,100.387201958964
527038,"batter",-5.08244184264879e-39,424,"Wilmer Flores",5827,"2020",-3.23072071838699e-37,2.98878243145456e-37,0.733478330896151,106.394372052466,104.690133340172
527049,"batter",-2.45405257161849e-38,22,"Cesar Puello",7216,"2020",-3.23072071838699e-37,2.98878243145456e-37,0.374762405020945,99.8840005818782,99.9565277790836
541645,"batter",-1.05214683247249e-38,428,"Avisail Garcia",5760,"2020",-3.23072071838699e-37,2.98878243145456e-37,0.734616756436766,104.574558597718,103.360547399185
541650,"batter",7.17201903481586e-38,12,"Hernan Perez",5751,"2020",-3.23072071838699e-37,2.98878243145456e-37,0.301273633856215,132.091335264817,109.668273190529
542255,"batter",-7.19225067564235e-38,262,"Ender Inciarte",4922,"2020",-3.23072071838699e-37,2.98878243145456e-37,0.675114046378568,84.0307285130983,89.2189205087599
542303,"batter",1.05146668774382e-37,548,"Marcell Ozuna",10324,"2020",-3.23072071838699e-37,2.98878243145456e-37,0.764581829244397,143.275313755334,133.087518552178
542340,"batter",-7.02136610098374e-38,416,"Jonathan Villar",10071,"2020",-3.23072071838699e-37,2.98878243145456e-37,0.731168900512634,84.6024816553149,88.7418134412935
542454,"batter",-4.10788783101293e-38,126,"Danny Santana",10322,"2020",-3.23072071838699e-37,2.98878243145456e-37,0.586357730816425,94.3505256725334,96.687387053041
542583,"batter",3.90331126052937e-38,450,"Jesus Aguilar",11342,"2020",-3.23072071838699e-37,2.98878243145456e-37,0.740693908780737,121.1547487141,115.669193514321
542932,"batter",-6.18012324984571e-39,314,"Jon Berti",12037,"2020",-3.23072071838699e-37,2.98878243145456e-37,0.697064623123686,106.027104968839,104.20128165363
542963,"batter",-1.5337712464954e-37,6,"Rob Brantly",10655,"2020",-3.23072071838699e-37,2.98878243145456e-37,0.217235478981343,56.7772834192462,90.6104924607051
543063,"batter",-1.00171092132151e-38,382,"Brandon Crawford",5343,"2020",-3.23072071838699e-37,2.98878243145456e-37,0.720831292278665,104.743309292383,103.419125766906
543068,"batter",4.18832489637e-38,104,"C. J. Cron",12546,"2020",-3.23072071838699e-37,2.98878243145456e-37,0.563092590762889,122.108359899849,112.449053653524
543105,"batter",3.24436448350475e-38,338,"Alex Dickerson",12649,"2020",-3.23072071838699e-37,2.98878243145456e-37,0.705994407151415,118.950015542191,113.378604988219
543228,"batter",1.11359164247292e-38,240,"Yan Gomes",9627,"2020",-3.23072071838699e-37,2.98878243145456e-37,0.664480496452422,111.820781849544,107.85467899184
543257,"batter",-6.80312901518154e-39,396,"Robbie Grossman",5254,"2020",-3.23072071838699e-37,2.98878243145456e-37,0.725195208108758,105.818656953761,104.219662140496
543281,"batter",3.95010014579962e-38,182,"Josh Harrison",8202,"2020",-3.23072071838699e-37,2.98878243145456e-37,0.630941208741757,121.311297028818,113.446175507217
543305,"batter",4.6002687258984e-38,442,"Aaron Hicks",5297,"2020",-3.23072071838699e-37,2.98878243145456e-37,0.738519116311427,123.486659722523,117.345347183385
543309,"batter",-2.87767296986862e-38,108,"Kyle Higashioka",5517,"2020",-3.23072071838699e-37,2.98878243145456e-37,0.567668282069155,98.4666327808905,99.129556064947
543333,"batter",4.16301173980611e-38,340,"Eric Hosmer",3516,"2020",-3.23072071838699e-37,2.98878243145456e-37,0.70670969789449,122.023666024853,115.564338362953
543376,"batter",4.77583423995502e-38,18,"Caleb Joseph",7087,"2020",-3.23072071838699e-37,2.98878243145456e-37,0.350432803087812,124.074074558106,108.436345429142
543401,"batter",-4.20575100525385e-38,280,"Jason Kipnis",9776,"2020",-3.23072071838699e-37,2.98878243145456e-37,0.683169945199693,94.0230907505029,95.9167552355576
543432,"batter",-2.55507907133849e-38,22,"Ryan Lavarnway",8879,"2020",-3.23072071838699e-37,2.98878243145456e-37,0.374762405020945,99.5459816660254,99.8298509972361
543510,"batter",2.24177159163993e-38,236,"James McCann",12859,"2020",-3.23072071838699e-37,2.98878243145456e-37,0.662442777405609,115.595496051868,110.331123719618
543543,"batter",4.71177908634269e-38,346,"Brad Miller",12775,"2020",-3.23072071838699e-37,2.98878243145456e-37,0.708830593306107,123.859756001699,116.912525002823
543592,"batter",3.57763792687019e-38,394,"Austin Nola",15941,"2020",-3.23072071838699e-37,2.98878243145456e-37,0.724581326142652,120.065096519173,114.538794245043
543685,"batter",7.37310269504566e-38,460,"Anthony Rendon",12861,"2020",-3.23072071838699e-37,2.98878243145456e-37,0.743358662845408,132.764129838666,124.355499746164
543760,"batter",-3.48744850638404e-38,498,"Marcus Semien",12533,"2020",-3.23072071838699e-37,2.98878243145456e-37,0.752982030046295,96.4264189128685,97.3091576584766
543768,"batter",-1.42464139516488e-39,372,"Travis Shaw",11982,"2020",-3.23072071838699e-37,2.98878243145456e-37,0.71761515066903,107.618215049196,105.466946540358
543807,"batter",7.8358573349558e-38,462,"George Springer",12856,"2020",-3.23072071838699e-37,2.98878243145456e-37,0.743884656856028,134.312434710375,125.524493720422
543829,"batter",-7.49441432160856e-38,164,"Dee Strange-Gordon",8203,"2020",-3.23072071838699e-37,2.98878243145456e-37,0.618315094864024,83.0197360675252,89.5008464957757
543877,"batter",-3.21088082810461e-38,378,"Christian Vazquez",9774,"2020",-3.23072071838699e-37,2.98878243145456e-37,0.719555054922895,97.351771241525,98.0944536102471
543939,"batter",-3.20598805305227e-38,446,"Kolten Wong",12532,"2020",-3.23072071838699e-37,2.98878243145456e-37,0.739611388827753,97.368141703961,98.0534476304688
544369,"batter",-1.67096426748128e-38,472,"Didi Gregorius",6012,"2020",-3.23072071838699e-37,2.98878243145456e-37,0.746480932280481,102.504091947164,101.869256891235
544725,"batter",-2.90257120241975e-38,138,"Leury Garcia",5913,"2020",-3.23072071838699e-37,2.98878243145456e-37,0.597387279230544,98.3833271769459,99.0342202208298
545121,"batter",-9.49911086572582e-38,108,"Ildemaro Vargas",13324,"2020",-3.23072071838699e-37,2.98878243145456e-37,0.567668282069155,76.3123340063399,86.553263339151
545341,"batter",1.11753219872411e-38,476,"Randal Grichuk",10243,"2020",-3.23072071838699e-37,2.98878243145456e-37,0.747504072776641,111.833966336342,108.845938033518
545350,"batter",-7.25689543173239e-38,68,"Jake Marisnick",11339,"2020",-3.23072071838699e-37,2.98878243145456e-37,0.511579145048028,83.8144372387328,91.7198036404697
545358,"batter",6.83710027472292e-38,210,"Max Stassi",10059,"2020",-3.23072071838699e-37,2.98878243145456e-37,0.648290959556417,130.970749314604,120.078056791346
545361,"batter",9.80444543506524e-38,474,"Mike Trout",10155,"2020",-3.23072071838699e-37,2.98878243145456e-37,0.74699358179389,140.899023547996,130.55130809199
546990,"batter",-1.10679976744549e-37,58,"Anthony Alford",14329,"2020",-3.23072071838699e-37,2.98878243145456e-37,0.492293914122591,71.0630833676257,85.7545320484093
546991,"batter",-1.1254741988347e-37,68,"Albert Almora",14109,"2020",-3.23072071838699e-37,2.98878243145456e-37,0.511579145048028,70.4382660108092,84.8768333996725
547004,"batter",-4.1123517166291e-38,406,"Rio Ruiz",14103,"2020",-3.23072071838699e-37,2.98878243145456e-37,0.728218841851204,94.3355902072777,95.8750700609731
547170,"batter",-1.19157411242232e-37,44,"Nick Delmonico",13157,"2020",-3.23072071838699e-37,2.98878243145456e-37,0.458800559895818,68.2266659661899,85.4223765555311
547172,"batter",-2.14986962329828e-38,218,"Tony Wolters",11470,"2020",-3.23072071838699e-37,2.98878243145456e-37,0.652823877382161,100.901749298275,100.588683473327
547179,"batter",3.84009069236187e-37,2,"Michael Lorenzen",14843,"2020",-3.23072071838699e-37,2.98878243145456e-37,0.0840381548748726,236.578324883544,111.477790419114
547180,"batter",1.30958355024766e-37,472,"Bryce Harper",11579,"2020",-3.23072071838699e-37,2.98878243145456e-37,0.746480932280481,151.91150151485,138.750946046885
547379,"batter",-4.53505579034044e-38,234,"Roberto Perez",2900,"2020",-3.23072071838699e-37,2.98878243145456e-37,0.661410929226084,92.9212882853221,95.3180627070713
547989,"batter",8.84332540390773e-38,552,"José Abreu",15676,"2020",-3.23072071838699e-37,2.98878243145456e-37,0.765463588980289,137.683265783086,128.845167870819
553869,"batter",-7.50876788603515e-39,146,"Elias Diaz",11680,"2020",-3.23072071838699e-37,2.98878243145456e-37,0.604219589802322,105.582561190005,103.373092832271
553882,"batter",-4.87850731738709e-38,254,"Omar Narvaez",13338,"2020",-3.23072071838699e-37,2.98878243145456e-37,0.671354320953482,91.772153027325,94.4761993827506
553902,"batter",-8.13170559512272e-38,34,"Willians Astudillo",15608,"2020",-3.23072071838699e-37,2.98878243145456e-37,0.427540990173155,80.8874588338022,91.8286052250786
553993,"batter",2.64877827395149e-38,480,"Eugenio Suarez",12552,"2020",-3.23072071838699e-37,2.98878243145456e-37,0.748518651327295,116.957276949762,112.692838072619
570256,"batter",-1.93552459010205e-38,348,"Gregory Polanco",12907,"2020",-3.23072071838699e-37,2.98878243145456e-37,0.709529393103934,101.618914358336,101.148667322157
570267,"batter",-1.2488749170422e-38,168,"Domingo Santana",10348,"2020",-3.23072071838699e-37,2.98878243145456e-37,0.621236716459701,103.916337100899,102.432972401112
570481,"batter",-3.29638754717804e-38,386,"Erik Gonzalez",13369,"2020",-3.23072071838699e-37,2.98878243145456e-37,0.722094235253624,97.0656790918472,97.8811437878387
570482,"batter",6.131084794176e-38,368,"Gio Urshela",10681,"2020",-3.23072071838699e-37,2.98878243145456e-37,0.716304419748692,128.608531599736,120.492417627411
570560,"batter",7.2818656854566e-38,42,"Carlos Sanchez",11602,"2020",-3.23072071838699e-37,2.98878243145456e-37,0.453160406709955,132.458865030398,114.709072478519
570731,"batter",-2.57139334140918e-38,354,"Jonathan Schoop",11265,"2020",-3.23072071838699e-37,2.98878243145456e-37,0.711601946637206,99.4913966621155,99.6380768746952
571431,"batter",-5.99910422429795e-38,102,"Matt Adams",9393,"2020",-3.23072071838699e-37,2.98878243145456e-37,0.560738314279625,88.0228105020296,93.2839309511004
571448,"batter",-2.92900121646982e-38,396,"Nolan Arenado",9777,"2020",-3.23072071838699e-37,2.98878243145456e-37,0.725195208108758,98.2948964709436,98.763467091399
571466,"batter",-1.07271420370124e-38,230,"Tucker Barnhart",10200,"2020",-3.23072071838699e-37,2.98878243145456e-37,0.659320507970536,104.505743380483,102.970729014405
571602,"batter",1.28845827700707e-38,96,"Matt Davidson",7226,"2020",-3.23072071838699e-37,2.98878243145456e-37,0.553388098480833,112.405858343215,106.865254358574
571657,"batter",1.04122325900398e-38,150,"Kyle Farmer",14813,"2020",-3.23072071838699e-37,2.98878243145456e-37,0.607496584674267,111.578648522248,107.03398943241
571679,"batter",-3.23072071838422e-37,2,"David Freitas",10619,"2020",-3.23072071838699e-37,2.98878243145456e-37,0.0840381548748726,9.26822247469808e-11,91.5961845125205
