"id","cat","1","pa","name","fg_key"
"608700","pitcher",-2.19703364439484e-37,6,"Kevin Plawecki","13807"
"608717","pitcher",2.67465836955076e-38,264,"Chris Stratton","13761"
"608718","pitcher",4.81290311145304e-38,284,"Brent Suter","13942"
"608723","pitcher",-3.38679883322275e-38,446,"Austin Voth","15047"
"611093","pitcher",-3.96759949184672e-37,10,"Silvino Bracho","15051"
"612434","pitcher",2.24554330733702e-38,230,"Miguel Castro","15684"
"613534","pitcher",4.112473238469e-38,44,"Austin Adams","13801"
"614179","pitcher",1.34927791038892e-37,28,"Jose Ruiz","14552"
"615698","pitcher",5.56510393556303e-39,272,"Cal Quantrill","19312"
"620445","pitcher",-2.08667987898018e-37,46,"Jose Mujica",NA
"621005","pitcher",-4.42766830954669e-38,12,"Tim Lopes","14137"
"621011","pitcher",2.02200834864294e-37,6,"Max Schrock",NA
"621052","pitcher",1.62529041131821e-38,200,"Alex Reyes","15015"
"621076","pitcher",-1.08510718647135e-37,34,"James Kaprielian",NA
"621078","pitcher",-1.00062037446995e-38,142,"Brady Lail","14707"
"621097","pitcher",-2.10796584828117e-38,180,"Jacob Waguespack","18318"
"621107","pitcher",4.25160045104844e-38,490,"Zach Eflin","13774"
"621111","pitcher",1.79308508706017e-38,328,"Walker Buehler","19374"
"621112","pitcher",4.74638343942591e-38,28,"Paul Blackburn","14739"
"621121","pitcher",-3.62840489767127e-39,456,"Lance McCullers","14120"
"621129","pitcher",3.716035298781e-38,184,"Kyle Cody",NA
"621139","pitcher",-8.93583992420001e-38,44,"Brooks Kriske",NA
"621141","pitcher",-2.17187869264043e-38,146,"Walker Lockett","13804"
"621142","pitcher",-1.61326279776112e-39,218,"Ty Buttrey","14719"
"621219","pitcher",-1.80709482039942e-38,506,"Alec Mills","13834"
"621237","pitcher",-6.29003898586569e-38,90,"Jose Alvarado","17780"
"621242","pitcher",8.05409337407645e-38,218,"Edwin Diaz","14710"
"621244","pitcher",4.85401176495102e-39,580,"Jose Berrios","14168"
"621249","pitcher",-3.0250500645197e-39,174,"Duane Underwood","14677"
"621261","pitcher",-4.37450587460523e-38,110,"Corey Oswalt","13677"
"621290","pitcher",-4.0230755502456e-38,114,"Dakota Bacus",NA
"621294","pitcher",-5.38714806100443e-38,54,"Ben Heller","15100"
"621295","pitcher",-7.63343046611256e-39,204,"Nick Wittgren","15594"
"621345","pitcher",6.14233841892514e-38,172,"A. J. Minter","18655"
"621366","pitcher",4.25513890155532e-38,148,"Ryan Borucki","16350"
"621368","pitcher",4.02043655847549e-38,152,"Taylor Hearn","18325"
"621381","pitcher",3.22481499560376e-39,182,"Matt Strahm","13799"
"621532","pitcher",-1.04211573999033e-37,8,"Anthony Bemboom","13854"
"621593","pitcher",1.29541508768411e-37,10,"Anthony Castro",NA
"622065","pitcher",-5.52183497599964e-38,408,"Alex Young","18333"
"622072","pitcher",-1.60261136467005e-38,128,"Alex Wood","13781"
"622075","pitcher",3.13613078693259e-38,226,"Yency Almonte","15068"
"622088","pitcher",6.2407064474606e-38,284,"Tejay Antone",NA
"622092","pitcher",4.69509757470179e-38,182,"Kyle Zimmer","14169"
"622098","pitcher",-5.07331989193943e-39,56,"Drew Smith","17755"
"622250","pitcher",-5.85753132497207e-38,32,"Josh Sborz","18323"
"622251","pitcher",2.41176210623783e-38,226,"Josh Staumont","18335"
"622253","pitcher",1.31627686254729e-38,132,"Dillon Tate","17796"
"622256","pitcher",-1.74208987752291e-37,14,"Patrick Weigel",NA
"622490","pitcher",-1.40164040521393e-37,68,"Robinson Leyer",NA
"622491","pitcher",5.98534565844844e-38,630,"Luis Castillo","15689"
"622492","pitcher",6.71265665442606e-39,82,"Keury Mella","15964"
"622503","pitcher",5.2282368691783e-38,60,"Nabil Crismatt",NA
"622608","pitcher",-3.89949258177139e-39,606,"Antonio Senzatela","15488"
"622694","pitcher",3.9156759380913e-38,212,"Elieser Hernandez","16933"
"622772","pitcher",-1.69140146968071e-38,270,"Jimmy Cordero","15690"
"622780","pitcher",-5.43320877474237e-38,36,"Angel Perdomo",NA
"622786","pitcher",2.44677471548527e-38,64,"Jesus Tinoco","16300"
"623149","pitcher",-9.27670432549538e-38,70,"Paul Sewald","13892"
"623168","pitcher",-1.08924049538537e-37,6,"Tyler Heineman","13897"
"623352","pitcher",6.52255591115494e-38,164,"Josh Hader","14212"
"623364","pitcher",-2.15130386536984e-37,10,"Brad Wieck","16390"
"623433","pitcher",7.95345158649068e-38,136,"Nick Anderson","18337"
"623437","pitcher",3.8130438264752e-38,74,"Justin Topa",NA
"623454","pitcher",-2.70406941442709e-37,20,"Drew Anderson","15130"
"623465","pitcher",2.31796903908721e-38,136,"Evan Phillips","17734"
"623470","pitcher",-8.21423786536143e-39,188,"Jake Newberry","15136"
"623474","pitcher",-1.75822105911938e-38,172,"Jimmy Herget","17556"
"623485","pitcher",-1.22762732974596e-37,80,"Ashton Goudeau",NA
"624133","pitcher",-9.55396695997996e-38,52,"Ranger Suarez","17277"
"624407","pitcher",-1.70023851263514e-37,14,"Tzu-Wei Lin","14678"
"624418","pitcher",-8.57711282059932e-38,378,"Ryan Castellani",NA
"624586","pitcher",2.04859765809031e-38,122,"James Hoyt","14605"
"624647","pitcher",1.06804499931794e-37,160,"Victor Gonzalez",NA
"625643","pitcher",-4.77584321380505e-38,242,"Reynaldo Lopez","16400"
"626929","pitcher",-8.48081480948406e-38,154,"Lewis Thorpe","15906"
"628317","pitcher",6.48736888112262e-38,536,"Kenta Maeda","18498"
"628452","pitcher",4.27566607001338e-38,200,"Raisel Iglesias","17130"
"628711","pitcher",4.57521386877729e-38,474,"Julio Urias","14765"
"629498","pitcher",-1.2771288637231e-37,24,"Johan Quezada",NA
"630023","pitcher",-8.17545584612042e-38,104,"Yonny Chirinos","16401"
"630263","pitcher",-2.16812728955306e-37,38,"James Bourque","16668"
"640444","pitcher",-2.00213087854849e-37,92,"Wil Crowe",NA
"640448","pitcher",2.74534463398271e-38,206,"Kyle Finnegan",NA
"640451","pitcher",-3.07032129105521e-38,74,"Hunter Harvey","15507"
"640455","pitcher",1.84959913984906e-38,444,"Sean Manaea","15873"
"640470","pitcher",3.48036146292139e-38,174,"Adbert Alzolay","17859"
"641154","pitcher",5.00585622466681e-38,480,"Pablo Lopez","17085"
"641302","pitcher",-1.26135659439187e-38,304,"Tyler Alexander","17735"
"641312","pitcher",1.6473614852978e-38,136,"Shaun Anderson","19453"
"641341","pitcher",-4.81984253959299e-38,76,"Tyler Bashlor","15203"
"641360","pitcher",-1.32169103890263e-37,18,"Phil Bickford",NA
"641401","pitcher",8.63356173902073e-38,86,"Connor Brogdon",NA
"641420","pitcher",-9.02770991062756e-38,74,"Zack Burdi",NA
"641447","pitcher",-2.36245477211557e-38,254,"Daniel Castano",NA
"641482","pitcher",-1.09464742586223e-37,88,"Nestor Cortes","17874"
"641513","pitcher",-4.88671484621786e-37,14,"Travis Demeritte","15958"
"641540","pitcher",2.51208723994167e-38,292,"Dane Dunning",NA
"641576","pitcher",-6.52961869235091e-39,20,"Bernardo Flores",NA
"641582","pitcher",-7.79875933976104e-39,224,"Matt Foster",NA
"641627","pitcher",-1.28218993956475e-37,114,"Trevor Gott","15046"
"641645","pitcher",2.58095565178916e-37,6,"Luis Guillorme","16451"
"641656","pitcher",-1.01558628038551e-37,40,"Ian Hamilton","19261"
"641672","pitcher",-8.25180641716958e-40,230,"Tom Hatch",NA
"641712","pitcher",3.11092276567714e-38,300,"Dakota Hudson","19206"
"641726","pitcher",-1.029819770082e-37,26,"Daulton Jefferies",NA
"641729","pitcher",-5.10061148579853e-38,202,"Joe Jimenez","15761"
"641739","pitcher",5.45416375545935e-38,42,"Rob Kaminsky",NA
"641743","pitcher",-3.16796968203256e-38,194,"Anthony Kay","20387"
"641745","pitcher",1.51703169088367e-39,430,"Brad Keller","15734"
"641755","pitcher",2.85159498294573e-38,192,"Tyler Kinley","18297"
"641771","pitcher",-6.05193757588691e-38,396,"Chad Kuhl","14975"
"641778","pitcher",-8.79076687243541e-38,122,"Eric Lauer","19316"
"641793","pitcher",-2.35561143731253e-37,62,"Zack Littell","15823"
"641816","pitcher",3.82266686889687e-38,402,"Tyler Mahle","16358"
"641838","pitcher",-9.41795467012364e-38,58,"Kevin McCarthy","15240"
"641851","pitcher",6.42395881337001e-38,92,"Kyle McGowin","15071"
"641853","pitcher",-6.73258796572107e-37,6,"David McKay","19814"
"641871","pitcher",1.87175445731705e-38,106,"Keynan Middleton","15264"
"641907","pitcher",-1.37054284094936e-38,50,"Patrick Murphy",NA
"641941","pitcher",6.74392274227829e-39,200,"Emilio Pagan","14771"
"641995","pitcher",-7.2070464454985e-37,16,"Roel Ramirez",NA
"642003","pitcher",-6.32466530856374e-38,110,"Cody Reed","15232"
"642083","pitcher",5.29170825730699e-38,198,"Aaron Slegers","15231"
"642092","pitcher",7.06727734977347e-38,140,"Riley Smith",NA
"642098","pitcher",1.16241243256345e-38,54,"Glenn Sparkman","15200"
"642100","pitcher",-8.54553745673173e-38,60,"Gabe Speier","17170"
"642121","pitcher",-2.46430297373633e-39,198,"Cole Sulser","15256"
"642130","pitcher",5.40261649101042e-38,172,"Blake Taylor",NA
"642152","pitcher",3.83257794813569e-38,196,"Lou Trivino","15043"
"642203","pitcher",-8.75631364593023e-39,174,"Taylor Widener",NA
"642207","pitcher",1.36733721269856e-37,200,"Devin Williams","15816"
"642231","pitcher",-1.83261557608127e-37,26,"Jimmy Yacabonis","15157"
"642232","pitcher",1.38767102604422e-38,466,"Ryan Yarbrough","16502"
"642233","pitcher",3.10306216312387e-38,208,"Eric Yardley","15538"
"642397","pitcher",3.15957831578328e-38,196,"Gregory Soto","19677"
"642528","pitcher",-1.96182151986381e-38,210,"Jonathan Loaisiga","19753"
"642545","pitcher",5.39217909463863e-38,262,"Jaime Barria","18356"
"642546","pitcher",7.20567828428038e-38,250,"Jonathan Hernandez","17464"
"642547","pitcher",4.13434837920252e-38,258,"Freddy Peralta","18679"
"642558","pitcher",-1.30989641342994e-37,42,"Ariel Jurado","17030"
"642578","pitcher",4.25167680583566e-38,16,"Jose Rodriguez","17860"
"642584","pitcher",-8.874672190996e-38,116,"Franklyn Kilome",NA
"642701","pitcher",-2.59020672834472e-38,146,"Dennis Santana","17878"
"642770","pitcher",-5.79790127737434e-38,134,"Javy Guerra","17292"
"642840","pitcher",-4.35062176977647e-39,28,"Joe Harvey","16459"
"643230","pitcher",8.24387818902371e-39,356,"Steven Brault","15291"
"643256","pitcher",4.06455214034873e-38,108,"Adam Cimber","15288"
"643290","pitcher",-5.38929320504876e-38,394,"Justin Dunn","19268"
"643316","pitcher",7.83960950145019e-38,196,"Paul Fry","15832"
"643327","pitcher",-6.16923889872847e-38,286,"Zack Godley","14862"
"643338","pitcher",9.10872253021874e-38,210,"Chad Green","15552"
"643478","pitcher",2.19174312158862e-38,28,"Joe Palumbo","17035"
"643511","pitcher",5.47739161541612e-38,248,"Tyler Rogers","15541"
"643532","pitcher",-1.31778360410735e-37,58,"Sterling Sharp",NA
"643615","pitcher",-1.26173543759962e-38,94,"T. J. Zeuch","19269"
"643778","pitcher",1.92544921114678e-38,180,"Tyler Webb","14974"
"645261","pitcher",2.47185896449587e-38,402,"Sandy Alcantara","18684"
"645307","pitcher",-6.69331755372753e-38,54,"Ricardo Sanchez",NA
"647336","pitcher",-1.50633879623842e-38,114,"Mike Soroka","18383"
"650382","pitcher",4.24863217197501e-38,80,"Darwinzon Hernandez","19848"
"650530","pitcher",6.12121373899178e-39,186,"Bryan Garcia","19457"
"650556","pitcher",-9.07473565118601e-38,40,"Bryan Abreu","16609"
"650633","pitcher",-1.09199704327537e-38,242,"Mike King","19853"
"650644","pitcher",3.99684495740791e-39,628,"Aaron Civale","19479"
"650668","pitcher",-1.40072525962487e-37,98,"Humberto Mejia",NA
"650671","pitcher",-5.50297445053499e-38,40,"Jose Quijada","19200"
"650893","pitcher",-1.85122693079042e-38,206,"Genesis Cabrera","17490"
"650895","pitcher",4.85711283734444e-38,186,"Diego Castillo","17496"
"656004","pitcher",-2.43474125805001e-37,24,"Carlos Sanabria",NA
"656061","pitcher",-3.27858273769174e-37,22,"Albert Abreu",NA
"656186","pitcher",-5.27936548155855e-38,178,"Dan Altavilla","16507"
"656222","pitcher",4.80405508858648e-38,162,"Jalen Beeks","17192"
"656232","pitcher",-7.29218743943957e-38,296,"Brandon Bielak",NA
"656240","pitcher",-1.25510308730207e-37,32,"Scott Blewett",NA
"656257","pitcher",1.41461580176766e-37,10,"Jeff Brigham","16631"
"656288","pitcher",7.12874651860649e-39,480,"Griffin Canning","19867"
"656302","pitcher",-6.43949903330914e-38,516,"Dylan Cease","18525"
"656322","pitcher",2.05279923142207e-38,142,"Sam Coonrod","17264"
"656353","pitcher",-2.2546079503782e-37,26,"Tucker Davidson",NA
"656354","pitcher",-2.76717724412985e-38,64,"Austin Davis","17117"
"656382","pitcher",-9.29393733294552e-38,34,"Tommy Doyle",NA
"656420","pitcher",-9.34292909341524e-39,74,"J. P. Feyereisen",NA
"656427","pitcher",-1.35054612962966e-38,392,"Jack Flaherty","17479"
"656464","pitcher",-2.44220743271455e-38,154,"Kevin Ginkel","19876"
"656492","pitcher",2.48005087399348e-37,12,"Foster Griffin",NA
"656546","pitcher",-4.66908244773788e-38,206,"Jeff Hoffman","17432"
"656547","pitcher",-9.07740370885601e-39,200,"Jonathan Holder","16588"
"656548","pitcher",-2.5876615124891e-37,8,"Jordan Holloway",NA
"656557","pitcher",2.82723598583822e-38,126,"Tanner Houck",NA
"656605","pitcher",-4.7445249140913e-38,174,"Mitch Keller","17594"
"656685","pitcher",6.44235230189624e-38,122,"Brett Martin","17369"
"656725","pitcher",1.1823626706441e-37,20,"Alex McRae","16317"
"656756","pitcher",1.53442176394505e-38,386,"Jordan Montgomery","16511"
"656793","pitcher",-4.48710758157534e-38,180,"Nick Nelson",NA
"656794","pitcher",-6.3058437902944e-38,140,"Sean Newcomb","16943"
"656803","pitcher",-1.83129856173582e-37,18,"James Norwood","16440"
"656849","pitcher",3.17545686631599e-39,410,"David Peterson",NA
"656876","pitcher",4.76048387915088e-38,150,"Drew Rasmussen",NA
"656887","pitcher",6.00139200869182e-38,58,"Sean Reid-Foley","17034"
"656913","pitcher",-3.79977827645689e-38,36,"Seth Romero",NA
"656945","pitcher",3.48384904725069e-38,174,"Tanner Scott","17586"
"656954","pitcher",9.77352616700606e-39,464,"Justus Sheffield","17285"
"656970","pitcher",1.24323652359334e-38,144,"Devin Smeltzer","19487"
"656977","pitcher",-1.22322331764796e-37,40,"Chad Sobotka","17470"
"657024","pitcher",-1.08578109537837e-37,74,"Erik Swanson","16587"
"657031","pitcher",-6.24877765861976e-38,72,"Josh Taylor","17359"
"657044","pitcher",5.03249384063492e-38,236,"Ryan Thompson",NA
"657053","pitcher",-6.47409397835645e-38,240,"Touki Toussaint","16929"
"657097","pitcher",4.36829646387466e-38,78,"Jacob Webb","19274"
"657140","pitcher",-6.5729526065413e-38,334,"Kyle Wright","19665"
"657141","pitcher",-1.94205963824849e-37,134,"Jordan Yamamoto","17585"
"657240","pitcher",4.17053767720003e-38,110,"Julian Merryweather",NA
"657277","pitcher",-2.39549439485334e-38,494,"Logan Webb","17995"
"657376","pitcher",-4.50599334407977e-38,66,"Clarke Schmidt",NA
"657571","pitcher",1.10111727688849e-37,150,"Caleb Ferguson","19349"
"657611","pitcher",-1.11124806801748e-38,160,"Cam Hill",NA
"657612","pitcher",2.75598790922465e-38,164,"Tim Hill","16814"
"657624","pitcher",-8.21571879127275e-38,168,"Josh James","16794"
"658305","pitcher",-1.62766579799498e-37,32,"Edgar Garcia","19276"
"658431","pitcher",1.10133594726336e-37,36,"Adonis Medina",NA
"658551","pitcher",-1.62640287355361e-37,32,"Junior Fernandez","18496"
"659275","pitcher",6.14359444633986e-38,534,"Dinelson Lamet","17186"
"660271","pitcher",-1.57020273583657e-37,32,"Shohei Ohtani","19755"
"660422","pitcher",-5.1681291963299e-37,14,"Jorge Guzman",NA
"660431","pitcher",-1.98982260284879e-37,20,"Hector Perez",NA
"660600","pitcher",-3.30876830152999e-38,182,"Enoli Paredes",NA
"660623","pitcher",-3.27912314428701e-38,198,"Huascar Ynoa","20468"
"660761","pitcher",-2.83352975727914e-37,46,"Jose Suarez","19911"
"660813","pitcher",5.52459511028504e-38,184,"Brusdar Graterol","20367"
"660896","pitcher",3.35910102699168e-38,188,"Jorge Alcala","19459"
"661255","pitcher",8.80621696619425e-39,170,"Yoan López","17181"
"661440","pitcher",-1.68169632628313e-37,20,"Mauricio Llovera",NA
"663366","pitcher",-5.42631147829966e-38,60,"Beau Burrows",NA
"663399","pitcher",2.12679463893141e-38,28,"Brandon Waddell",NA
"663423","pitcher",-8.09819256513986e-38,66,"Trent Thornton","17948"
"663432","pitcher",4.40545319144139e-38,148,"Tanner Rainey","17610"
"663460","pitcher",-2.73211684785514e-38,442,"Kris Bubic",NA
"663465","pitcher",-1.06002539329078e-38,306,"Kolby Allard","18694"
"663474","pitcher",3.34128149936479e-38,274,"Triston McKenzie",NA
"663531","pitcher",-1.73905390775308e-38,98,"Logan Allen","18555"
"663554","pitcher",-8.1048624019013e-38,266,"Casey Mize",NA
"663734","pitcher",-7.22155109415378e-38,68,"Nick Neidert",NA
"663765","pitcher",-3.49444407309458e-38,170,"Jake Woodford",NA
"663770","pitcher",-7.95465316903462e-38,28,"Demarcus Evans",NA
"663776","pitcher",-2.50825186558966e-38,318,"Patrick Sandoval","19447"
"663878","pitcher",1.49011333889832e-38,174,"Nate Pearson",NA
"663903","pitcher",2.16997397808364e-38,526,"Brady Singer",NA
"663978","pitcher",-2.073170854237e-38,526,"Chris Paddack","20099"
"663992","pitcher",-3.36043439873765e-37,8,"Richard Lovelady","19337"
"664042","pitcher",-2.37165873876089e-38,232,"Travis Lakins","18600"
"664045","pitcher",-4.82655052574481e-38,290,"Thomas Eshelman","18361"
"664054","pitcher",-1.61524956297068e-38,128,"Cody Stashak","18088"
"664062","pitcher",4.08789362588935e-38,352,"Tony Gonsolin","19388"
"664069","pitcher",2.2870817196972e-38,68,"Ben Braymer",NA
"664074","pitcher",-3.31173828410262e-38,132,"Cody Ponce",NA
"664076","pitcher",-2.91091291588804e-37,8,"Garrett Cleavinger",NA
"664092","pitcher",6.08765234581927e-38,70,"Sean Poppen","19583"
"664126","pitcher",4.52799688906532e-38,244,"Pete Fairbanks","17998"
"664129","pitcher",-2.039743935381e-38,202,"Geoff Hartlieb","19558"
"664139","pitcher",-5.31817021715687e-38,118,"Ian Gibaut","17871"
"664141","pitcher",4.25115986371748e-39,412,"JT Brubaker",NA
"664157","pitcher",-3.28064633630988e-38,74,"Travis Bergen","18581"
"664180","pitcher",-1.5509593926687e-37,108,"Matt Hall","18076"
"664192","pitcher",-5.23046163449577e-38,64,"Joey Lucchesi","19320"
"664199","pitcher",-1.10601211437167e-38,362,"Taylor Clarke","17611"
"664208","pitcher",7.19205965077185e-38,214,"Phil Maton","18064"
"664285","pitcher",2.45447427942152e-38,612,"Framber Valdez","17295"
"664299","pitcher",5.95737459129758e-38,448,"Cristian Javier",NA
"664337","pitcher",-4.72420100315145e-38,58,"Miguel Yajure",NA
"664350","pitcher",5.13085922989112e-38,362,"Sixto Sanchez",NA
"664353","pitcher",-1.26051404788114e-38,268,"Jose Urquidy","18413"
"664682","pitcher",-1.22333008537471e-37,26,"Ryan Meisinger","18105"
"664714","pitcher",1.58491022752397e-38,136,"Ljay Newsome",NA
"664854","pitcher",-1.68015148256455e-38,114,"Ryan Helsley","18138"
"664856","pitcher",-3.43266945296264e-38,80,"Chance Adams","18135"
"664918","pitcher",1.29687821927243e-38,26,"Kyle Keller","18890"
"664948","pitcher",2.72268819211573e-38,164,"Anthony Misiewicz",NA
"664977","pitcher",3.7533236864583e-38,32,"Blake Cederlind",NA
"665001","pitcher",-9.07274046856685e-38,38,"Trevor Kelley","18454"
"665093","pitcher",-1.76767221192647e-37,92,"Zac Grotz","18256"
"665152","pitcher",-1.44701945068916e-38,166,"Dean Kremer",NA
"665620","pitcher",-1.37549130727365e-38,292,"Deivi Garcia",NA
"665621","pitcher",-8.07402555315063e-38,192,"Rony Garcia",NA
"665733","pitcher",-2.31799889284436e-37,70,"Antonio Santos",NA
"665759","pitcher",-7.09861507971918e-38,92,"Ramon Rosso",NA
"666120","pitcher",8.32259246584037e-38,320,"Ian Anderson",NA
"666129","pitcher",-7.93789386006236e-38,68,"Braxton Garrett",NA
"666200","pitcher",2.51158530966713e-39,528,"Jesus Luzardo","19959"
"666204","pitcher",-8.2119157528167e-38,16,"Dany Jimenez",NA
"666622","pitcher",-2.24141995515923e-37,14,"Brailyn Marquez",NA
"666674","pitcher",-9.74333804395451e-38,14,"Edwar Colina",NA
"667463","pitcher",1.48986792801508e-38,102,"John King",NA
"667465","pitcher",-9.69672251968672e-38,58,"Aaron Fletcher",NA
"667498","pitcher",-1.43682020393151e-37,112,"Robert Dugger","19191"
"668338","pitcher",-1.61576340999412e-37,40,"Tyson Miller",NA
"668676","pitcher",3.73912493101623e-38,414,"Zach Plesac","19979"
"668678","pitcher",2.54676163273416e-38,582,"Zac Gallen","19291"
"668687","pitcher",2.60464180784035e-38,202,"Andre Scrubb",NA
"668941","pitcher",-1.67250818753398e-38,94,"JoJo Romero",NA
"669060","pitcher",-3.71498277136353e-38,146,"Bryse Wilson","19990"
"669064","pitcher",1.52962982348565e-38,60,"Brandon Bailey",NA
"669145","pitcher",-5.89733581466267e-38,62,"Bruce Zimmermann",NA
"669160","pitcher",1.10547833575992e-38,448,"Dustin May","19716"
"669203","pitcher",4.84964892067388e-38,482,"Corbin Burnes","19361"
"669211","pitcher",-1.64816046969616e-39,232,"Keegan Akin",NA
"669214","pitcher",2.009523883387e-38,90,"Conner Menez","19199"
"669270","pitcher",-2.01378018687679e-38,26,"Joel Kuhnel","19995"
"669289","pitcher",-1.14692359355133e-37,22,"Santiago Espinal",NA
"669373","pitcher",-4.75018830901631e-40,268,"Tarik Skubal",NA
"669424","pitcher",1.74729345656189e-37,16,"Jimmy Lambert",NA
"669432","pitcher",3.33955486518621e-38,260,"Trevor Rogers",NA
"669456","pitcher",6.51265542642413e-38,644,"Shane Bieber","19427"
"669459","pitcher",-3.70231468624242e-37,12,"Kyle Nelson",NA
"669952","pitcher",1.15280690920785e-37,22,"Mitch White",NA
"670056","pitcher",1.46267022386199e-38,176,"Caleb Baragar",NA
"670167","pitcher",-3.08134606907031e-39,138,"John Schreiber","20020"
"670280","pitcher",-1.05896842120039e-37,64,"David Bednar","19569"
"670329","pitcher",-4.43627851676594e-38,88,"Rico Garcia","20023"
"670426","pitcher",1.69321367553557e-38,50,"Phillip Diehl","20030"
"670550","pitcher",-8.6215535348095e-38,90,"Nivaldo Rodriguez",NA
"670712","pitcher",3.23072071838727e-37,2,"Mike Brosseau","19683"
"670912","pitcher",-7.58224389709677e-38,224,"Johan Oviedo",NA
"670950","pitcher",-1.38589948765413e-38,300,"Trevor Richards","19309"
"670970","pitcher",-2.79081225399199e-38,182,"Adrián Morejón","20039"
"670990","pitcher",6.94780700371828e-39,186,"Yohan Ramirez",NA
"671790","pitcher",-1.74870483239822e-37,42,"Ronald Bolanos","20041"
"672335","pitcher",2.84566660251168e-38,62,"Cionel Pérez","19614"
"672578","pitcher",-7.63448263804957e-38,134,"Carlos Hernandez",NA
"672715","pitcher",-1.04182328925897e-39,180,"Luis Patino",NA
"672911","pitcher",-1.44335772125018e-37,14,"Jesus Cruz",NA
"673258","pitcher",-1.90999158473645e-38,46,"Michel Báez","20100"
"673633","pitcher",-7.64366557378122e-39,126,"Yoshihisa Hirano","19756"
"675916","pitcher",6.80119603768258e-38,224,"James Karinchak","20151"
"675921","pitcher",-2.97681191381476e-39,226,"Spencer Howard",NA
"676051","pitcher",2.66526774036452e-38,204,"Codi Heuer",NA
"676220","pitcher",-3.6012388179552e-38,104,"Seth Elledge",NA
"676596","pitcher",4.77103851475658e-38,262,"Josh Fleming",NA
"676604","pitcher",-3.51674319037769e-38,196,"Tyler Zuber",NA
"676606","pitcher",1.95623299071602e-39,336,"Nick Margevicius","20395"
"676831","pitcher",-1.45873115891066e-37,38,"Kodi Whitley",NA
"676886","pitcher",-2.79638677668565e-37,6,"Jeremy Beasley",NA
"676979","pitcher",1.60666292704164e-37,48,"Garrett Crochet",NA
"677651","pitcher",2.86735752932715e-39,98,"Luis Garcia",NA
"677976","pitcher",1.44331331130603e-38,400,"Randy Dobnak","23798"
"680692","pitcher",-2.70918363322552e-37,58,"Jonathan Stiever",NA
"680702","pitcher",-1.31454391595094e-38,124,"Joey Gerber",NA
"681911","pitcher",-8.20158777023288e-38,54,"Alex Vesia",NA
"683232","pitcher",-7.64181141649442e-38,52,"Nick Mears",NA
"685493","pitcher",-1.12961327915372e-38,240,"Shun Yamaguchi",NA
