"id","cat","1","pa","name","fg_key","Season","min","mean","prop","raw_rapm","rapm"
455119,"pitcher",4.40695156749739e-38,142,"Chris Martin",11847,"2020",-7.2070464454985e-37,6.97421253823412e-37,0.582272951532307,109.657420967911,105.623255011176
456124,"pitcher",-1.38118266602109e-37,18,"Erik Kratz",4403,"2020",-7.2070464454985e-37,6.97421253823412e-37,0.339597260948494,83.5343595787881,94.4083136131936
456501,"pitcher",-1.16336416138985e-38,554,"Johnny Cueto",6893,"2020",-7.2070464454985e-37,6.97421253823412e-37,0.742220034055909,101.670403511317,101.239806951057
456701,"pitcher",-2.42662141646559e-38,66,"Homer Bailey",8362,"2020",-7.2070464454985e-37,6.97421253823412e-37,0.492253382570989,99.8590775040437,99.9306304246852
457915,"pitcher",-3.54530429186147e-39,140,"Javy Guerra",7407,"2020",-7.2070464454985e-37,6.97421253823412e-37,0.580606362043372,102.83015269844,101.643204662268
457918,"pitcher",4.11431201664284e-38,394,"J. A. Happ",7410,"2020",-7.2070464454985e-37,6.97421253823412e-37,0.702176940983496,109.237818684141,106.48658326499
458676,"pitcher",1.23911320007472e-38,384,"Josh Lindblom",7882,"2020",-7.2070464454985e-37,6.97421253823412e-37,0.699156399595205,105.115204409331,103.576327898021
458677,"pitcher",3.61726876497178e-38,170,"Justin Wilson",4301,"2020",-7.2070464454985e-37,6.97421253823412e-37,0.603418254845985,108.525131410923,105.144219918312
458681,"pitcher",4.26224012015542e-38,688,"Lance Lynn",2520,"2020",-7.2070464454985e-37,6.97421253823412e-37,0.767671766414249,109.449925933097,107.254441333545
458708,"pitcher",-4.03934972573222e-39,322,"Josh Tomlin",9388,"2020",-7.2070464454985e-37,6.97421253823412e-37,0.678467011281676,102.759313814313,101.872103396785
459429,"pitcher",7.83561939637734e-38,158,"Jake McGee",7550,"2020",-7.2070464454985e-37,6.97421253823412e-37,0.594817397385174,114.573628797947,108.668647952052
460077,"pitcher",-2.23928827673637e-37,16,"Drew Butera",3411,"2020",-7.2070464454985e-37,6.97421253823412e-37,0.325758627151359,71.2303810864355,90.6280484390495
461325,"pitcher",4.85446389295117e-38,196,"Tyler Clippard",5640,"2020",-7.2070464454985e-37,6.97421253823412e-37,0.620139356243727,110.299088142521,106.386869890601
461829,"pitcher",-3.90661861906215e-38,306,"Gio Gonzalez",7448,"2020",-7.2070464454985e-37,6.97421253823412e-37,0.67247883187297,97.736978135143,98.478165699818
465657,"pitcher",3.66432697419001e-38,202,"Joakim Soria",6941,"2020",-7.2070464454985e-37,6.97421253823412e-37,0.623682114763999,108.592605995273,105.359054678466
467008,"pitcher",3.49792927280126e-38,28,"Pedro Strop",4070,"2020",-7.2070464454985e-37,6.97421253823412e-37,0.391509334909703,108.354016046262,103.270675266097
467100,"pitcher",-8.30552407422799e-38,176,"Ivan Nova",1994,"2020",-7.2070464454985e-37,6.97421253823412e-37,0.607493550854181,91.4295915577336,94.793532143137
468504,"pitcher",-8.83818254284757e-39,48,"Jhoulys Chacin",2608,"2020",-7.2070464454985e-37,6.97421253823412e-37,0.454837429231686,102.071231426401,100.942073577328
471911,"pitcher",1.95583957488859e-38,588,"Carlos Carrasco",6632,"2020",-7.2070464454985e-37,6.97421253823412e-37,0.749218158324054,106.142885127239,104.602361081826
472610,"pitcher",-8.26337312014745e-38,88,"Luis Garcia",6984,"2020",-7.2070464454985e-37,6.97421253823412e-37,0.526053894066341,91.4900298564655,95.5232970676054
474463,"pitcher",-6.16447702739122e-39,406,"Brett Anderson",8223,"2020",-7.2070464454985e-37,6.97421253823412e-37,0.705701983046901,102.454601663657,101.732217261633
475054,"pitcher",2.43763343515793e-38,78,"Chaz Roe",9866,"2020",-7.2070464454985e-37,6.97421253823412e-37,0.511880999477668,106.833707005162,103.49804477194
475479,"pitcher",-2.19986363476571e-39,170,"David Phelps",6316,"2020",-7.2070464454985e-37,6.97421253823412e-37,0.603418254845985,103.023069196141,101.824175138614
476454,"pitcher",-2.73778109270625e-38,120,"Dellin Betances",6216,"2020",-7.2070464454985e-37,6.97421253823412e-37,0.562494799577515,99.4129200711653,99.6697705930942
476594,"pitcher",-1.14169108414063e-38,124,"Robert Stock",6576,"2020",-7.2070464454985e-37,6.97421253823412e-37,0.566347360753168,101.701479531915,100.963628442276
477132,"pitcher",6.75962043263639e-38,496,"Clayton Kershaw",2036,"2020",-7.2070464454985e-37,6.97421253823412e-37,0.729226674328848,113.030803772409,109.502409698785
488748,"pitcher",-1.00730591165922e-37,58,"Ryan Buchter",9456,"2020",-7.2070464454985e-37,6.97421253823412e-37,0.477071961712877,88.8952050120495,94.7022136706791
488984,"pitcher",-2.52674194138211e-38,204,"Tommy Hunter",1157,"2020",-7.2070464454985e-37,6.97421253823412e-37,0.624839686580482,99.7155193254427,99.8222451844714
489119,"pitcher",-3.52066111856061e-38,134,"Wade Miley",8779,"2020",-7.2070464454985e-37,6.97421253823412e-37,0.575459878503145,98.2903847002364,99.016184987311
489265,"pitcher",4.14027523976782e-41,186,"Sergio Romo",9817,"2020",-7.2070464454985e-37,6.97421253823412e-37,0.613986506045656,103.34443399179,102.053437341319
489334,"pitcher",4.08837168630878e-38,232,"Craig Stammen",7274,"2020",-7.2070464454985e-37,6.97421253823412e-37,0.639951275288557,109.200624047195,105.887951092453
489446,"pitcher",-5.71558011696399e-38,50,"Kirby Yates",9073,"2020",-7.2070464454985e-37,6.97421253823412e-37,0.459633711055178,95.1431921155964,97.7676473682095
491624,"pitcher",3.8477614728735e-38,106,"Cesar Valdez",9013,"2020",-7.2070464454985e-37,6.97421253823412e-37,0.547919532715513,108.855624218015,104.852169483439
493603,"pitcher",2.47977546177973e-38,170,"Adam Ottavino",1247,"2020",-7.2070464454985e-37,6.97421253823412e-37,0.603418254845985,106.894132503224,104.160045403773
500610,"pitcher",-2.02655712658566e-38,72,"Deolis Guerra",8410,"2020",-7.2070464454985e-37,6.97421253823412e-37,0.502476574524173,100.432711140367,100.21742721157
500779,"pitcher",2.86165456708094e-38,84,"Jose Quintana",11423,"2020",-7.2070464454985e-37,6.97421253823412e-37,0.52058813699003,107.441691246534,103.874056182088
501303,"pitcher",-4.10498336571597e-37,10,"Ehire Adrianza",8418,"2020",-7.2070464454985e-37,6.97421253823412e-37,0.270536683921509,44.4790442329705,84.9795447386351
501381,"pitcher",4.07607868277413e-38,222,"Michael Pineda",5372,"2020",-7.2070464454985e-37,6.97421253823412e-37,0.634774553017245,109.18299767939,105.829133247293
501593,"pitcher",-4.46869807031527e-38,78,"Luis Avilan",2882,"2020",-7.2070464454985e-37,6.97421253823412e-37,0.511880999477668,96.9310384707412,98.4290569050445
501625,"pitcher",-5.90338868987758e-39,56,"Jose Alvarez",5358,"2020",-7.2070464454985e-37,6.97421253823412e-37,0.472948991697543,102.49203790984,101.178606816731
501789,"pitcher",-2.15601899048869e-38,168,"Will Harris",3192,"2020",-7.2070464454985e-37,6.97421253823412e-37,0.60202779377787,100.247081776201,100.148750096609
501985,"pitcher",4.8009855934975e-39,478,"Mike Minor",10021,"2020",-7.2070464454985e-37,6.97421253823412e-37,0.724883537956227,104.026888507623,102.919025188361
502026,"pitcher",-6.80933327651782e-39,190,"Jeremy Jeffress",9490,"2020",-7.2070464454985e-37,6.97421253823412e-37,0.616486442675976,102.362138715963,101.456226494111
502043,"pitcher",-3.74993762009212e-38,600,"Kyle Gibson",10123,"2020",-7.2070464454985e-37,6.97421253823412e-37,0.751591826711185,97.9616357550694,98.4679820936499
502154,"pitcher",6.89008612221564e-38,164,"Zack Britton",3240,"2020",-7.2070464454985e-37,6.97421253823412e-37,0.599196510054779,113.21787247567,107.92010305777
502171,"pitcher",-5.3501354851925e-38,454,"Alex Cobb",6562,"2020",-7.2070464454985e-37,6.97421253823412e-37,0.718831079426198,95.6671862292946,96.8854388002512
502179,"pitcher",-1.13566046251622e-37,54,"Paolo Espino",8246,"2020",-7.2070464454985e-37,6.97421253823412e-37,0.468676063028821,87.054788618753,93.9328892947613
502188,"pitcher",-5.754379638939e-38,154,"Jeff Samardzija",3254,"2020",-7.2070464454985e-37,6.97421253823412e-37,0.591804601824686,95.0875592799719,97.0927949756964
502202,"pitcher",-8.68240716039196e-39,166,"Brad Boxberger",10133,"2020",-7.2070464454985e-37,6.97421253823412e-37,0.600620680085678,102.093567336241,101.257439837298
502239,"pitcher",1.58800680955961e-38,214,"Trevor Cahill",6249,"2020",-7.2070464454985e-37,6.97421253823412e-37,0.630462414406901,105.615466779559,103.540340743862
502578,"pitcher",-5.90103688935152e-38,16,"Aaron Barrett",11243,"2020",-7.2070464454985e-37,6.97421253823412e-37,0.325758627151359,94.8772742483522,98.3312278918703
502624,"pitcher",-5.65377612176373e-38,308,"Chase Anderson",6895,"2020",-7.2070464454985e-37,6.97421253823412e-37,0.673244258612525,95.2318099987788,96.7898434577042
502706,"pitcher",-5.73788219550765e-38,358,"Derek Holland",4141,"2020",-7.2070464454985e-37,6.97421253823412e-37,0.690919045151661,95.111214199206,96.6222447825644
502748,"pitcher",-4.24284241573962e-38,24,"Brad Peacock",5401,"2020",-7.2070464454985e-37,6.97421253823412e-37,0.373397772443846,97.2548824220655,98.9749792113028
503285,"pitcher",5.98968517323079e-38,140,"Darren O'Day",3321,"2020",-7.2070464454985e-37,6.97421253823412e-37,0.580606362043372,111.926829301908,106.924792971693
503569,"pitcher",3.54090509711582e-38,206,"Rafael Dolis",4185,"2020",-7.2070464454985e-37,6.97421253823412e-37,0.62598596483335,108.415637088178,105.26807070233
504379,"pitcher",-2.077285813715e-37,22,"Juan Nicasio",7731,"2020",-7.2070464454985e-37,6.97421253823412e-37,0.363174580490662,73.5532592914406,90.3952160378236
506433,"pitcher",4.72313688383692e-38,642,"Yu Darvish",13074,"2020",-7.2070464454985e-37,6.97421253823412e-37,0.759541216487228,110.110784433114,107.679557507968
516969,"pitcher",-7.51083399186077e-38,22,"Kelvin Herrera",6033,"2020",-7.2070464454985e-37,6.97421253823412e-37,0.363174580490662,92.5690608211244,97.3012717810602
517008,"pitcher",5.2497858341013e-38,194,"Alex Colome",6661,"2020",-7.2070464454985e-37,6.97421253823412e-37,0.618934293485215,110.865921944879,106.725291722019
518397,"pitcher",-1.82615507140541e-38,102,"Scott Alexander",10591,"2020",-7.2070464454985e-37,6.97421253823412e-37,0.543400029792643,100.720058355671,100.391279731924
518489,"pitcher",1.18192719602398e-38,220,"Ryan Brasier",5615,"2020",-7.2070464454985e-37,6.97421253823412e-37,0.633711264412171,105.033208049545,103.189600637127
518516,"pitcher",-8.81594305207496e-38,376,"Madison Bumgarner",5524,"2020",-7.2070464454985e-37,6.97421253823412e-37,0.696682780041707,90.6977254509169,93.5192655064336
518553,"pitcher",-3.94066731838316e-38,186,"Steve Cishek",6483,"2020",-7.2070464454985e-37,6.97421253823412e-37,0.613986506045656,97.6881572838507,98.5805597681844
518586,"pitcher",3.00849521690684e-37,2,"Charlie Culberson",3298,"2020",-7.2070464454985e-37,6.97421253823412e-37,0.0814396567878397,146.475915472916,103.784982605015
518617,"pitcher",7.93342828824219e-38,180,"Jake Diekman",5003,"2020",-7.2070464454985e-37,6.97421253823412e-37,0.610133944870003,114.713872433094,108.977433031917
518633,"pitcher",-4.54304207977628e-39,484,"Danny Duffy",3542,"2020",-7.2070464454985e-37,6.97421253823412e-37,0.726349160981324,102.687091703031,101.951766803976
518649,"pitcher",-2.17653497049363e-37,40,"Brett Eibner",11369,"2020",-7.2070464454985e-37,6.97421253823412e-37,0.433415997497188,72.1301716491509,87.9207705452413
518693,"pitcher",-5.93311329491909e-39,48,"Sam Freeman",6832,"2020",-7.2070464454985e-37,6.97421253823412e-37,0.454837429231686,102.487775836541,101.131533565997
518715,"pitcher",3.5336466793082e-38,14,"Cory Gearrin",7947,"2020",-7.2070464454985e-37,6.97421253823412e-37,0.310069678121863,108.405229579419,102.606206830231
518748,"pitcher",-7.41938311701006e-38,54,"Justin Grimm",11720,"2020",-7.2070464454985e-37,6.97421253823412e-37,0.468676063028821,92.7001879904634,96.5787528465199
518774,"pitcher",-1.43550571282787e-37,130,"Matt Harvey",11713,"2020",-7.2070464454985e-37,6.97421253823412e-37,0.57189922453101,82.7554465974447,90.137853281695
518813,"pitcher",6.36392838548704e-38,222,"Greg Holland",7196,"2020",-7.2070464454985e-37,6.97421253823412e-37,0.634774553017245,112.463439292218,107.911474105775
518858,"pitcher",-2.25819350612862e-38,170,"Nate Jones",4696,"2020",-7.2070464454985e-37,6.97421253823412e-37,0.603418254845985,100.100578475535,100.060690888182
518876,"pitcher",1.485891164458e-38,248,"Merrill Kelly",11156,"2020",-7.2070464454985e-37,6.97421253823412e-37,0.647787017541008,105.469047890628,103.542778221859
518886,"pitcher",-1.01269371215966e-38,148,"Craig Kimbrel",6655,"2020",-7.2070464454985e-37,6.97421253823412e-37,0.587135407724757,101.88644288265,101.107597411054
519008,"pitcher",-3.95027933078508e-38,184,"T. J. McFarland",3237,"2020",-7.2070464454985e-37,6.97421253823412e-37,0.612716303523331,97.6743750649275,98.5750516864007
519141,"pitcher",9.10841059996965e-38,170,"Drew Pomeranz",11426,"2020",-7.2070464454985e-37,6.97421253823412e-37,0.603418254845985,116.398625091958,109.895229734863
519144,"pitcher",-2.30371341976292e-38,522,"Rick Porcello",2717,"2020",-7.2070464454985e-37,6.97421253823412e-37,0.735229565873531,100.0353095819,100.025960648572
519151,"pitcher",6.77459168695902e-38,186,"Ryan Pressly",7005,"2020",-7.2070464454985e-37,6.97421253823412e-37,0.613986506045656,113.052270359842,108.013917874202
519293,"pitcher",7.32304062479114e-39,138,"Will Smith",8048,"2020",-7.2070464454985e-37,6.97421253823412e-37,0.578915792027979,104.388514285081,102.540580223174
519326,"pitcher",5.86240750630959e-38,32,"Hunter Strickland",7836,"2020",-7.2070464454985e-37,6.97421253823412e-37,0.407198283939199,111.744331756524,104.782271737269
519381,"pitcher",8.90129330858561e-38,30,"Pat Venditte",7108,"2020",-7.2070464454985e-37,6.97421253823412e-37,0.399615486001836,116.101649210812,106.43446837481
519393,"pitcher",-1.53372303555942e-37,144,"Marcus Walden",8004,"2020",-7.2070464454985e-37,6.97421253823412e-37,0.583916231312013,81.3471539451474,89.1083004284073
519443,"pitcher",-7.00970319283256e-38,198,"Brandon Workman",11428,"2020",-7.2070464454985e-37,6.97421253823412e-37,0.621332184651316,93.2876090389782,95.8293754599546
519455,"pitcher",-1.97833768498043e-38,58,"Jordan Zimmermann",4505,"2020",-7.2070464454985e-37,6.97421253823412e-37,0.477071961712877,100.501850761996,100.239418927512
520980,"pitcher",4.97853969925244e-38,140,"Pedro Baez",5420,"2020",-7.2070464454985e-37,6.97421253823412e-37,0.580606362043372,110.476994688416,106.083009771189
521230,"pitcher",6.50054474573956e-38,210,"Liam Hendriks",3548,"2020",-7.2070464454985e-37,6.97421253823412e-37,0.62824550733586,112.659327156982,107.953165412269
521655,"pitcher",-4.7652001900431e-38,170,"Wilmer Font",5257,"2020",-7.2070464454985e-37,6.97421253823412e-37,0.603418254845985,96.5058978285507,97.8915949654505
523253,"pitcher",-5.97662700110877e-38,12,"Logan Forsythe",7185,"2020",-7.2070464454985e-37,6.97421253823412e-37,0.291958115656007,94.7688890918304,98.4727347164632
523260,"pitcher",1.01538506961088e-38,86,"Joe Kelly",9761,"2020",-7.2070464454985e-37,6.97421253823412e-37,0.52335279605073,104.794411016188,102.509168410738
527048,"pitcher",-6.14577769218657e-39,526,"Martin Perez",6902,"2020",-7.2070464454985e-37,6.97421253823412e-37,0.736126460221052,102.457282874633,101.808870944265
527054,"pitcher",-1.04353515560612e-37,298,"Julio Teheran",6797,"2020",-7.2070464454985e-37,6.97421253823412e-37,0.669366263387855,88.3757306807428,92.2191062811547
528748,"pitcher",-1.83009185859201e-39,102,"Humberto Castellanos",NA,"2020",-7.2070464454985e-37,6.97421253823412e-37,0.543400029792643,103.076089056683,101.671546885047
532077,"pitcher",2.19992662153214e-38,32,"Roberto Osuna",13764,"2020",-7.2070464454985e-37,6.97421253823412e-37,0.407198283939199,106.492870226353,102.643885614011
533167,"pitcher",-8.38969272165604e-39,252,"Matt Shoemaker",4776,"2020",-7.2070464454985e-37,6.97421253823412e-37,0.649666939070357,102.135538302444,101.387388632216
534910,"pitcher",9.1531166669212e-38,130,"Jesse Hahn",13287,"2020",-7.2070464454985e-37,6.97421253823412e-37,0.57189922453101,116.462727048568,109.415020832742
541640,"pitcher",1.55132088723041e-38,106,"Erasmo Ramirez",10314,"2020",-7.2070464454985e-37,6.97421253823412e-37,0.547919532715513,105.562864536469,103.048002137382
542585,"pitcher",8.37444825306464e-39,246,"Jose Cisnero",6399,"2020",-7.2070464454985e-37,6.97421253823412e-37,0.646835655347266,104.539270750059,102.936162170413
542881,"pitcher",-1.28600462613568e-38,520,"Tyler Anderson",12880,"2020",-7.2070464454985e-37,6.97421253823412e-37,0.734778538106689,101.49455503513,101.098166963832
542882,"pitcher",2.95034335808138e-38,252,"Matt Andriese",12022,"2020",-7.2070464454985e-37,6.97421253823412e-37,0.649666939070357,107.568857991904,104.917236803859
542888,"pitcher",4.02906318350042e-38,114,"Shawn Armstrong",12857,"2020",-7.2070464454985e-37,6.97421253823412e-37,0.556468217622634,109.11558433485,105.072532967403
542914,"pitcher",9.78531310907079e-38,204,"Anthony Bass",7982,"2020",-7.2070464454985e-37,6.97421253823412e-37,0.624839686580482,117.36920421525,110.852968118009
542947,"pitcher",2.0526353879928e-38,138,"Richard Bleier",7803,"2020",-7.2070464454985e-37,6.97421253823412e-37,0.578915792027979,106.281676155723,103.636561526953
542960,"pitcher",-1.34964062170426e-38,118,"Brad Brach",6627,"2020",-7.2070464454985e-37,6.97421253823412e-37,0.560520087733239,101.403310331559,100.786583630163
543022,"pitcher",-2.55204029812537e-38,172,"Tyler Chatwood",4338,"2020",-7.2070464454985e-37,6.97421253823412e-37,0.604792452838569,99.679245184664,99.8060099084731
543037,"pitcher",5.53495968999774e-38,630,"Gerrit Cole",13125,"2020",-7.2070464454985e-37,6.97421253823412e-37,0.757324309416187,111.274819514796,108.538694902835
543056,"pitcher",-4.30637227563711e-38,26,"Danny Coulombe",13293,"2020",-7.2070464454985e-37,6.97421253823412e-37,0.382802197397341,97.1637899015132,98.9142925420187
543101,"pitcher",-5.72861800596119e-38,316,"Anthony DeSclafani",13050,"2020",-7.2070464454985e-37,6.97421253823412e-37,0.676257054173014,95.1244976910636,96.7029071709449
543118,"pitcher",5.44387387764346e-38,88,"Oliver Drake",8823,"2020",-7.2070464454985e-37,6.97421253823412e-37,0.526053894066341,111.144215791644,105.86245811351
543135,"pitcher",9.19653869149705e-39,398,"Nathan Eovaldi",9132,"2020",-7.2070464454985e-37,6.97421253823412e-37,0.703363744902481,104.657146486413,103.275667993243
543208,"pitcher",-1.13146462672984e-37,34,"Sam Gaviglio",12778,"2020",-7.2070464454985e-37,6.97421253823412e-37,0.414321227712315,87.1149507626994,94.661450580868
543219,"pitcher",-6.53396742915658e-38,48,"Sean Gilmartin",12781,"2020",-7.2070464454985e-37,6.97421253823412e-37,0.454837429231686,93.9697444930784,97.2572140876216
543243,"pitcher",1.95632561053272e-38,470,"Sonny Gray",12768,"2020",-7.2070464454985e-37,6.97421253823412e-37,0.722900493599696,106.143582031214,104.441198482835
543272,"pitcher",6.5228761491002e-38,184,"Brad Hand",9111,"2020",-7.2070464454985e-37,6.97421253823412e-37,0.612716303523331,112.691347120868,107.77619529463
543294,"pitcher",4.35989603986239e-38,686,"Kyle Hendricks",12049,"2020",-7.2070464454985e-37,6.97421253823412e-37,0.767329720789911,109.58995022856,107.35865383127
543339,"pitcher",3.49585363925643e-39,184,"Daniel Hudson",7146,"2020",-7.2070464454985e-37,6.97421253823412e-37,0.612716303523331,103.839751687934,102.352678460678
543475,"pitcher",-2.59814544950087e-38,534,"Jordan Lyles",7593,"2020",-7.2070464454985e-37,6.97421253823412e-37,0.73789996693561,99.6131371457668,99.7145339126527
543483,"pitcher",-1.33051670838287e-38,90,"Matt Magill",3950,"2020",-7.2070464454985e-37,6.97421253823412e-37,0.528694288082163,101.430731224193,100.756419426012
543507,"pitcher",4.51495218285899e-38,204,"Trevor May",6398,"2020",-7.2070464454985e-37,6.97421253823412e-37,0.624839686580482,109.812278042842,106.13110073693
543548,"pitcher",-1.46804833900346e-38,362,"Tommy Milone",7608,"2020",-7.2070464454985e-37,6.97421253823412e-37,0.692224531793587,101.233530995685,100.853880415941
543557,"pitcher",-9.9540040974711e-38,46,"Mike Montgomery",4869,"2020",-7.2070464454985e-37,6.97421253823412e-37,0.449836989947652,89.0659124839948,95.081442983976
543606,"pitcher",-8.625148571678e-38,120,"Jake Odorizzi",6397,"2020",-7.2070464454985e-37,6.97421253823412e-37,0.562494799577515,90.9712968101936,94.921401408805
543699,"pitcher",-5.97851854553814e-38,440,"Tanner Roark",8753,"2020",-7.2070464454985e-37,6.97421253823412e-37,0.715150921200011,94.7661768939744,96.2570265843279
543734,"pitcher",-1.5611624383593e-37,34,"Chris Rusin",9895,"2020",-7.2070464454985e-37,6.97421253823412e-37,0.414321227712315,80.9537130706479,92.1087190160698
543766,"pitcher",-9.42370004628976e-38,76,"Bryan Shaw",8110,"2020",-7.2070464454985e-37,6.97421253823412e-37,0.508829072330146,89.8262908754965,94.8233210240221
543867,"pitcher",2.14310812159387e-38,182,"Nik Turley",5530,"2020",-7.2070464454985e-37,6.97421253823412e-37,0.611432218731364,106.411400813675,103.920137024681
543883,"pitcher",-5.27728947819684e-38,184,"Nick Vincent",7555,"2020",-7.2070464454985e-37,6.97421253823412e-37,0.612716303523331,95.7716367412289,97.4092128941319
543901,"pitcher",-2.95002620571637e-38,370,"Ryan Weber",10160,"2020",-7.2070464454985e-37,6.97421253823412e-37,0.694792778070587,99.1085916443407,99.3806559121762
544727,"pitcher",-1.23719532493755e-39,236,"Jeurys Familia",5114,"2020",-7.2070464454985e-37,6.97421253823412e-37,0.641959744521079,103.161101741686,102.029300066498
544928,"pitcher",-3.26374796268957e-37,20,"Tyler Lyons",11334,"2020",-7.2070464454985e-37,6.97421253823412e-37,0.351976340709349,56.5411286391249,84.7035054870409
544931,"pitcher",9.67577064000054e-39,46,"Stephen Strasburg",10131,"2020",-7.2070464454985e-37,6.97421253823412e-37,0.449836989947652,104.725861333556,102.125867237197
